Transaction_id,Customer_id,Amount,Transaction_type,Longitude,Latitude,Transaction_Timestamp,Hour_of_Day,Day_of_Week,IP_Address,avg_spending,avg_transaction_count,Fraud
bc81b365,5e3a9b,1648.94,Transfer,-128.722168,-35.552757,2025-02-16 04:01:17,4,6,79.30.230.60,4466.63,4,1
933c8e23,ade901,439.29,Transfer,-1.652748,-75.126206,2024-10-21 11:37:48,11,0,20.183.45.126,758.39,29,0
e24d9702,14fab8,2125.68,Payment,91.558966,-53.200064,2024-07-06 19:51:24,19,5,173.139.50.13,4782.15,4,0
bc0ed578,7b19f1,3234.32,Withdraw,-119.076936,-86.86048,2024-07-08 22:44:17,22,0,219.38.86.166,309.18,33,1
1d46a62f,83b7e9,8913.41,Payment,97.413675,-42.044881,2024-11-03 18:00:15,18,6,199.170.140.165,3634.38,23,1
dce17394,78669f,9610.73,Withdraw,-132.339846,45.957461,2024-05-01 19:57:43,19,2,105.200.98.145,750.55,46,1
bcce08d3,241902,6433.47,Withdraw,-110.591907,-88.573222,2024-08-01 19:48:48,19,3,147.163.173.119,3482.86,16,0
760361e8,c2b005,5722.99,Transfer,-27.869561,40.388104,2024-08-19 01:09:50,1,0,214.97.84.65,1343.58,4,1
c07ef298,af247a,5245.5,Withdraw,-29.664869,73.690958,2024-12-25 14:48:47,14,2,204.221.39.214,3450.51,31,1
cd2b8fb9,d42411,1702.07,Payment,87.31632,88.386013,2024-11-07 23:32:54,23,3,34.122.111.157,4724.29,42,1
d516f0d6,4aa56d,4343.46,Payment,48.468191,-52.464116,2024-07-11 22:17:40,22,3,115.199.185.118,2756.27,32,0
f40823b1,2bd372,2334.67,Transfer,78.924591,-84.752373,2024-04-17 05:40:47,5,2,177.68.147.180,2159.92,3,1
f0883eb9,f1c8f7,4739.73,Payment,35.720724,-18.691638,2024-11-05 01:43:06,1,1,178.192.89.62,4352.33,12,0
d424699a,a09491,9956.67,Withdraw,2.650681,77.038646,2024-07-25 02:13:00,2,3,93.23.43.46,4233.6,49,1
4a2394ff,ad0d6d,5158.11,Transfer,163.178642,-59.289741,2025-02-16 12:28:38,12,6,117.250.165.106,1775.95,20,1
8531414a,e92084,2040.58,Payment,155.530664,-24.664396,2025-03-29 12:25:28,12,5,164.84.53.225,1200.43,4,1
658c6590,0780de,311.51,Payment,-149.164902,-17.810681,2024-10-07 18:24:54,18,0,22.196.57.148,3655.24,9,0
90900848,3d4e76,140.48,Payment,23.902983,6.737347,2024-12-25 02:37:19,2,2,19.232.87.172,2070.72,27,1
065c60c4,faddbc,7964.96,Payment,-2.807837,1.031908,2024-11-11 23:05:19,23,0,114.198.111.96,3928.76,41,0
638b2668,3397e3,8995.9,Payment,127.426936,42.871268,2025-02-02 09:06:38,9,6,6.81.61.162,1139.33,22,1
12a321ea,848bef,5961.92,Payment,-9.069319,31.793119,2024-11-27 12:10:54,12,2,207.170.7.143,414.28,22,1
fe4f24b1,91595e,2907.66,Payment,-17.199121,-56.354368,2025-03-21 11:49:34,11,4,98.230.20.17,4440.32,26,0
86d468a9,166c91,1248.01,Withdraw,-114.833164,63.240962,2025-01-27 11:18:47,11,0,133.195.60.89,4452.74,22,1
0dfac11f,0da3f0,8062.8,Payment,-41.097424,9.739683,2024-09-06 21:47:48,21,4,91.50.10.130,361.12,15,0
39e5b424,385253,7944.91,Transfer,-160.515637,70.605905,2025-03-28 20:10:38,20,4,129.253.207.140,1633.18,41,0
ca677b5a,080116,7526.31,Transfer,5.383858,-3.527134,2024-04-23 16:48:59,16,1,158.23.118.229,4107.46,12,1
af92dc98,db56d8,8371.43,Transfer,-31.37475,44.340536,2024-05-05 05:37:08,5,6,12.53.108.138,4781.71,31,0
df6b15e7,b16ba3,9954.78,Transfer,75.215252,11.9068,2024-07-17 21:23:12,21,2,158.116.65.139,339.58,1,0
c42236aa,69b2be,3711.81,Withdraw,84.771082,37.38422,2024-05-16 18:28:47,18,3,106.66.177.230,2718.38,21,1
dfb5fb21,ce59e3,7492.74,Withdraw,67.735776,-76.827428,2024-10-30 08:11:34,8,2,62.94.159.53,537.54,46,0
82f0d23f,8f6042,5589.98,Withdraw,-150.028664,-24.319233,2025-01-19 02:05:15,2,6,108.34.100.77,3160.73,11,0
68bbc548,00e96e,2372.99,Transfer,105.571244,50.321,2024-09-02 01:00:09,1,0,12.17.157.152,2709.9,46,1
5eb39f89,e09264,9818.48,Transfer,178.237307,-69.460879,2024-06-05 00:55:37,0,2,79.60.164.21,308.14,43,1
d6227eb6,1f4ced,1545.75,Transfer,116.268272,16.158164,2025-01-26 13:25:01,13,6,4.179.50.3,1320.35,24,1
7713932c,309e22,9124.08,Payment,159.458059,34.678106,2024-11-09 16:35:25,16,5,123.103.13.211,3117.43,36,0
a1942bbf,d21ddc,363.43,Transfer,168.912807,-81.486961,2024-06-18 08:08:40,8,1,146.228.41.58,2803.77,28,0
baa8e760,8bce82,7222.07,Transfer,-143.379328,27.996372,2024-12-13 06:18:04,6,4,151.141.249.215,3998.98,16,1
05a6d097,fd249c,4925.16,Transfer,-74.542319,83.347764,2024-05-16 08:52:59,8,3,2.89.75.78,401.93,10,1
cc38eece,e006a2,2254.35,Payment,146.799483,-84.6994,2024-04-30 02:21:21,2,1,196.244.144.47,3451.55,25,1
80d2fe1e,35e166,4684.72,Transfer,-8.244575,-55.521739,2024-10-16 13:45:43,13,2,178.20.182.222,4676.24,34,0
5e5e009b,4a2c3e,179.18,Withdraw,-103.910453,65.0785,2025-02-03 10:44:31,10,0,106.23.96.194,3544.73,16,1
1bf677d2,ee2beb,8346.14,Withdraw,72.386755,-67.095821,2024-07-05 07:14:42,7,4,179.60.157.164,3490.46,22,1
bde97157,acbb16,3016.89,Withdraw,-28.837897,-29.189831,2024-06-27 13:41:32,13,3,154.111.221.56,256.35,15,1
17a6e16f,e0c4f4,1561.82,Transfer,108.135082,50.884853,2025-03-17 17:25:39,17,0,195.87.63.109,3545.93,47,1
fa80e558,2bc6c5,9684.61,Transfer,-45.792274,14.609537,2024-12-01 07:36:17,7,6,175.215.147.187,954.23,33,0
2871e81b,322c34,4185.62,Payment,-175.843764,79.678923,2024-12-11 10:06:20,10,2,83.214.17.115,4811.47,24,0
897d001b,8333b0,2213.43,Payment,-84.969843,-50.33507,2024-06-08 21:11:46,21,5,42.203.76.245,1720.14,23,1
3f794a2f,e20da4,748.41,Payment,176.926728,-35.042476,2024-08-16 08:16:27,8,4,61.69.106.185,4586.32,30,1
bae98c64,da6351,4764.92,Transfer,14.975337,-5.792971,2024-04-07 03:34:39,3,6,109.247.104.112,1500.42,28,1
13c01438,576138,4639.9,Transfer,161.081602,-29.85587,2024-08-13 10:58:50,10,1,65.42.162.166,344.98,10,1
872ee233,739bb6,7377.03,Payment,23.301379,-38.114749,2024-12-27 23:45:02,23,4,122.199.180.4,2294.49,30,1
f37372c4,aa5845,6754.62,Payment,-55.657612,46.240468,2025-01-11 03:59:14,3,5,192.32.233.7,1273.99,14,0
4039f9d5,e6878f,9822.85,Transfer,172.323611,-71.494286,2024-08-19 16:33:07,16,0,56.122.173.77,253.71,31,1
9a54b4cc,abae46,9372.25,Transfer,-76.273436,31.960393,2024-05-29 13:40:37,13,2,19.30.149.177,3771.57,37,1
b9c809e5,1cbb81,7471.88,Transfer,7.860439,67.548851,2024-09-18 17:34:54,17,2,75.10.25.207,4751.61,28,1
b3d1c3c5,6be480,2450.48,Withdraw,-146.298013,25.088629,2024-10-16 03:30:17,3,2,71.252.197.70,2655.79,5,0
99a1cbd8,d4f2c0,9525.01,Payment,88.004969,-74.840451,2025-02-11 21:32:35,21,1,195.206.128.129,3705.45,39,1
311beac4,8f9bfd,9199.5,Transfer,7.776658,-49.158423,2024-07-31 07:49:17,7,2,110.153.42.112,989.35,40,0
2b6b0b0f,b0c5a0,7257.51,Payment,-159.757632,87.148426,2025-02-25 17:07:57,17,1,108.227.44.94,2969.84,37,1
a1304552,a74433,9614.58,Payment,-51.669795,-85.120549,2024-04-05 22:02:20,22,4,120.245.161.128,2621.97,8,1
04d7d814,d1ef3d,4116.52,Payment,-3.661541,43.384152,2025-02-19 03:45:11,3,2,175.127.192.23,1583.76,30,0
218404cf,22eef8,8132.29,Payment,75.816059,-55.89785,2024-09-19 06:21:25,6,3,107.29.196.161,2116.94,27,1
a879c920,56daa9,8784.1,Withdraw,27.719795,-32.086228,2025-03-03 02:13:54,2,0,26.246.14.56,3500.48,22,1
79181afb,ebfcd2,7797.87,Transfer,-77.134052,-51.570778,2024-07-19 05:08:34,5,4,14.210.154.162,1261.63,33,1
54a9c78e,7e28f1,5981.09,Withdraw,-63.946541,3.715152,2024-04-28 15:02:55,15,6,212.38.34.109,1619.25,40,1
a780eedc,937e27,3717.5,Payment,163.364879,65.533628,2024-10-01 08:18:44,8,1,43.49.54.1,4651.06,32,1
a0f31c85,b76d37,1488.71,Payment,-48.078149,30.339423,2024-12-09 04:44:26,4,0,53.61.165.35,3938.11,32,1
fb6f8e43,353c1b,8227.85,Transfer,60.162149,19.891208,2024-04-02 21:24:51,21,1,45.194.96.222,1074.85,29,0
62120084,c44f83,9575.13,Withdraw,46.48592,-89.066786,2024-06-25 15:46:16,15,1,174.89.96.226,2334.86,4,1
bba4857f,913df3,1226.08,Withdraw,53.006032,-68.472496,2024-12-10 04:03:54,4,1,173.141.105.94,3081.61,33,1
085310d6,d93afb,1820.1,Transfer,-156.792565,9.892927,2024-10-23 10:11:53,10,2,211.138.36.74,1656.43,25,1
bee638a2,4a35b8,5048.51,Withdraw,-174.94406,-87.617743,2024-11-12 18:48:06,18,1,97.60.242.145,472.29,13,1
06dc0de7,850db7,2025.75,Payment,-115.609562,63.334084,2024-12-23 15:52:13,15,0,125.87.72.184,1248.72,24,1
db2ceee3,7f4639,1442.68,Payment,1.205879,9.604675,2025-02-09 15:48:14,15,6,15.29.120.206,3754.31,1,1
12a5badb,c95b60,2795.28,Transfer,-178.37606,11.938455,2024-11-25 13:20:42,13,0,223.36.146.5,3880.76,36,0
7f5aba49,aa93d7,8349.7,Payment,-100.970241,-54.088201,2024-10-11 09:00:00,9,4,114.35.139.124,4192.7,28,1
8843a7e2,e97a06,3065.65,Payment,94.711773,-70.407442,2025-02-28 21:07:38,21,4,165.40.239.234,4636.25,3,1
1ac3cf24,92432d,7525.8,Withdraw,151.492375,-36.166048,2025-03-09 07:26:08,7,6,63.141.113.12,1067.73,24,1
8538f16b,7207a4,4738.17,Transfer,114.668887,50.778921,2024-06-06 01:14:33,1,3,88.175.179.206,1466.2,23,1
f926eda1,8bbf94,6140.54,Transfer,53.805558,39.470839,2024-04-18 13:07:29,13,3,104.197.164.196,1729.35,8,0
3f8d5843,51a563,8571.81,Withdraw,-140.265928,-78.907111,2025-03-17 12:47:27,12,0,110.176.166.245,1796.91,31,1
9e2a48d7,969676,5086.52,Transfer,173.550711,-72.189695,2024-04-01 02:11:13,2,0,204.226.131.186,4280.7,33,0
6bfae7f1,3ded33,2515.25,Withdraw,-97.464113,-26.447263,2024-04-23 20:47:06,20,1,77.96.75.35,1026.48,47,1
c4b74ea4,30e657,3064.69,Payment,162.746928,15.052788,2024-04-03 16:21:44,16,2,43.110.180.150,4493.79,16,0
03aa7a92,ae3001,4406.56,Payment,-79.202731,67.978825,2025-01-08 12:43:20,12,2,155.203.223.186,812.2,30,1
250abb65,290baa,231.94,Transfer,-32.864115,-79.110963,2024-11-24 22:26:18,22,6,199.89.162.113,1641.65,2,1
fc6ce55f,6101fd,6616.72,Withdraw,-122.765959,-15.615283,2024-07-31 23:29:59,23,2,117.241.163.184,1155.25,3,1
e848ad80,41a56f,5209.62,Transfer,-141.927483,-0.540747,2025-02-06 11:24:28,11,3,90.254.63.117,2592.37,30,0
55b8ca94,f9f5ab,5304.56,Withdraw,41.433224,87.988692,2024-07-02 18:22:20,18,1,149.129.241.80,1786.78,2,1
c04ce2a3,3ce092,835.5,Transfer,-99.450524,-14.098858,2024-04-24 17:22:51,17,2,73.237.41.158,2651.18,16,0
e2710f41,aabc02,8271.51,Payment,-177.986509,81.840375,2025-03-30 12:00:06,12,6,139.122.33.217,2919.69,15,0
fea8d6e5,d9c1a4,716.44,Payment,-143.384787,53.538526,2024-12-26 17:04:26,17,3,143.170.90.16,4987.86,28,0
f1c71560,0bfbc6,3480.31,Transfer,5.085154,74.325646,2025-03-04 03:23:17,3,1,62.100.1.21,1899.51,45,1
4f44010b,1ffe3c,8702.97,Payment,-19.01139,56.363959,2024-07-03 13:25:21,13,2,75.220.206.240,2627.11,18,0
7c8cd27a,953a1c,4864.23,Transfer,-24.49407,12.140592,2024-12-10 09:17:07,9,1,60.140.147.108,701.01,28,1
fb28d1fc,01347b,2372.55,Transfer,27.547369,84.14759,2025-01-07 11:08:16,11,1,213.109.194.170,4226.54,24,1
efa7f374,7f9bcc,6390.44,Transfer,91.868244,-52.721668,2025-02-27 02:13:38,2,3,85.109.72.36,3704.43,45,1
1d761947,27fb41,9515.92,Withdraw,-131.751654,-8.557466,2024-05-17 18:39:03,18,4,157.225.234.151,1740.33,40,1
d4d6ee9b,2568cb,7618.94,Transfer,-65.658927,-75.410342,2025-03-01 06:05:20,6,5,78.214.142.71,1455.35,10,1
aee3c3fc,5ebf50,5039.49,Transfer,-34.858038,-23.992631,2025-02-10 22:11:48,22,0,158.215.182.63,4309.36,3,0
473680e5,841d04,898.0,Transfer,140.428033,34.184687,2024-04-20 00:50:48,0,5,108.216.51.87,3899.36,3,1
1d7cf272,5f9920,9076.67,Withdraw,-130.593487,60.601172,2025-02-03 22:06:46,22,0,188.182.124.113,242.46,12,1
f8233f2b,52db5d,3989.51,Withdraw,20.31839,-52.741814,2024-12-11 09:15:32,9,2,167.54.73.23,2947.84,28,1
a032d9fe,59d480,3342.6,Withdraw,-4.496989,31.511794,2024-11-23 06:21:10,6,5,24.227.89.29,2551.96,39,0
cc55ca28,e8a9f3,6422.74,Payment,-113.503729,43.841369,2024-12-02 10:41:24,10,0,120.111.185.76,1679.45,47,1
192e01ac,162d42,7455.34,Payment,-30.832509,-47.39103,2024-09-01 01:22:47,1,6,54.30.35.22,2302.63,35,1
766cc569,5c99a3,7777.78,Payment,178.808747,23.857538,2024-11-30 05:47:47,5,5,175.247.119.167,4260.66,18,0
11114af8,a2f37b,3151.16,Transfer,146.392643,-53.338354,2024-04-12 11:57:22,11,4,218.62.164.14,1291.73,12,0
dfa3c59f,2053d9,7128.11,Payment,-150.750205,19.276673,2024-12-02 10:10:45,10,0,146.100.219.246,189.4,10,1
421c00df,89fd4a,1688.74,Withdraw,159.928448,-34.513111,2024-10-30 05:06:15,5,2,23.45.244.185,2170.03,14,1
6c06bc5b,c26641,8732.12,Payment,99.556083,62.540931,2024-05-05 19:22:16,19,6,57.48.3.24,4400.8,44,1
24f65de5,f97613,3614.79,Transfer,-131.260594,-41.789569,2024-08-04 08:32:32,8,6,162.40.142.89,1664.69,20,1
7f1a64a3,f9ff54,6888.46,Transfer,114.378239,45.568635,2025-01-27 16:55:46,16,0,95.196.75.154,1603.26,37,1
258415ae,7722e0,527.08,Withdraw,10.356266,-63.67985,2024-12-15 04:55:44,4,6,120.83.236.144,266.21,6,0
b1976da6,a708e0,3092.85,Transfer,166.84714,-87.015253,2024-03-31 02:55:00,2,6,3.198.53.241,2809.54,26,1
38d097ae,d40ed5,9122.15,Payment,-82.84258,-23.584297,2024-11-14 06:11:12,6,3,179.161.223.157,1129.53,45,1
6bd7fe80,02f390,9168.54,Payment,33.040326,78.561594,2024-08-03 14:52:55,14,5,194.62.229.126,89.35,12,1
c4eaaa99,cca5e5,9770.48,Withdraw,-156.745437,-50.429766,2024-06-20 17:57:20,17,3,151.64.217.252,2703.1,39,1
78c20632,095d5c,7794.68,Withdraw,-75.180135,26.228762,2025-03-28 22:14:17,22,4,157.98.17.227,4728.44,17,0
e40a490e,8cbd12,6582.16,Withdraw,80.233798,36.831875,2024-10-20 13:51:06,13,6,215.114.223.238,970.6,12,1
179d1c91,89b19e,3543.15,Payment,-20.435506,54.718802,2024-04-17 23:02:05,23,2,203.112.195.154,492.12,45,0
23685b36,8bd620,8331.81,Transfer,10.341214,-39.459472,2024-11-12 04:06:57,4,1,70.147.13.92,4443.05,36,0
45fa609f,47a076,8852.94,Transfer,71.242022,12.457616,2024-09-06 23:29:24,23,4,22.49.229.119,1592.44,32,1
f6ff10d7,ab710b,3727.77,Withdraw,-115.146252,11.706211,2024-10-15 20:05:48,20,1,60.91.183.126,3433.61,13,1
ea3485e7,b4f24a,4580.23,Withdraw,17.98474,-5.896598,2024-05-22 06:07:50,6,2,217.189.111.138,3722.28,31,0
151fdab7,8043e6,4785.41,Transfer,-176.145522,35.517621,2024-06-11 22:18:48,22,1,132.111.123.159,852.69,15,0
4fddbe3b,8b6a6f,9986.41,Payment,123.457979,-16.68932,2024-11-18 03:49:36,3,0,177.19.239.217,2299.73,31,1
d8ee9843,a38b5b,5268.58,Withdraw,29.92388,-42.148073,2025-02-22 04:43:28,4,5,105.88.226.254,2249.06,32,1
2ae67d28,85ea41,3389.86,Transfer,29.135063,-38.856434,2025-03-17 17:44:18,17,0,112.168.15.233,3476.02,32,1
2e2fe057,6162dc,706.56,Withdraw,99.69728,-36.955471,2024-07-25 11:24:33,11,3,169.75.24.189,2032.16,11,1
da61b2c7,16c3e2,3073.7,Payment,-35.818435,8.013943,2024-08-09 09:08:03,9,4,14.96.57.52,900.46,44,1
cfbe66c8,087d85,2390.74,Payment,-176.982561,-36.570848,2024-04-15 00:59:11,0,0,170.9.93.228,4040.61,21,1
e5ac871d,64b1b2,8348.14,Transfer,143.370672,42.969739,2024-06-09 20:07:33,20,6,116.151.12.154,2636.91,21,0
26250cd4,9b42b1,7899.58,Transfer,-166.213749,-5.790645,2025-03-16 19:39:51,19,6,10.123.92.216,3485.74,15,1
cd87138f,8e42ba,9596.61,Withdraw,-20.294811,-32.264424,2024-11-01 13:14:49,13,4,60.214.171.246,1080.15,18,1
ad016908,ff7a30,1114.01,Payment,-12.828173,6.182886,2024-08-19 10:55:26,10,0,213.112.92.85,2876.87,43,1
b1756e62,cf1c48,3354.21,Withdraw,16.134043,-60.216646,2024-12-05 04:49:21,4,3,109.222.97.162,2297.8,39,1
44583791,a59e73,6196.31,Withdraw,-175.541456,0.107809,2024-04-24 16:43:16,16,2,12.15.127.49,3483.03,27,1
bf19b537,234107,9172.36,Withdraw,-62.034566,1.591308,2024-08-04 14:48:00,14,6,137.227.240.176,502.44,21,1
aa79ceca,a13f25,1688.19,Payment,123.031865,-50.161437,2025-03-17 17:30:23,17,0,165.58.34.210,1678.5,43,1
f48f509b,967b41,5718.73,Payment,-56.923157,37.451446,2024-12-27 20:37:51,20,4,164.138.163.205,4386.41,27,1
c0cf8f1c,0f5cbf,5600.78,Payment,-80.099692,48.837954,2024-06-28 09:33:54,9,4,204.232.169.20,1249.02,11,1
50ea8d7b,90506e,5827.55,Withdraw,-55.628343,70.292964,2025-01-21 08:58:04,8,1,61.31.88.168,4507.2,18,0
c61b175a,1d8c4b,3820.01,Withdraw,82.431529,-40.504319,2025-02-26 02:54:29,2,2,55.11.2.20,1092.3,1,0
76ddf006,032fb1,9448.25,Withdraw,-171.475086,-11.650083,2024-12-24 13:12:31,13,1,97.83.251.27,2082.32,27,0
62dd4c15,4e1ae3,2598.31,Transfer,87.904748,-1.339969,2024-04-13 16:11:20,16,5,163.14.77.135,1592.34,9,1
112b4cea,f55e37,1677.15,Transfer,-90.674171,5.719817,2025-02-03 21:33:46,21,0,63.172.238.7,65.38,23,1
37e33d2d,4fee44,8156.3,Transfer,-8.991599,22.999475,2024-08-27 11:52:34,11,1,143.148.86.144,1365.18,8,1
68f848e2,fe934e,3711.42,Withdraw,77.895407,-48.064838,2024-04-02 04:30:45,4,1,147.249.178.62,3628.38,38,1
cb10a19a,d68588,5218.21,Payment,-74.672512,76.146964,2024-09-21 05:16:21,5,5,220.5.144.181,4243.83,40,1
fdfc266e,8f0dc0,6250.82,Withdraw,-104.401318,-14.239504,2024-05-09 14:05:53,14,3,191.215.201.122,1081.5,47,0
6e35861a,9dbee0,5032.11,Withdraw,118.491539,-19.952245,2024-12-22 17:27:49,17,6,47.79.232.62,4731.21,34,1
543810b7,db5b9f,6935.82,Withdraw,38.548572,32.735006,2025-03-12 16:49:03,16,2,215.94.91.106,4483.48,19,1
328caba6,a3e11c,4395.25,Transfer,46.979379,-8.78828,2024-10-12 12:32:19,12,5,60.198.202.115,4925.72,33,1
53667a1b,1f5115,6270.37,Payment,38.830196,49.975204,2024-12-16 22:31:34,22,0,170.91.221.25,593.3,16,0
2d31de7d,05d345,4901.37,Payment,-61.693954,23.611581,2024-04-19 19:24:52,19,4,4.120.121.48,945.56,2,1
7e9bd633,15587e,9740.29,Transfer,-100.350846,-64.308998,2024-04-25 16:26:51,16,3,23.196.83.167,1494.42,39,0
200dccdb,6cf058,4562.71,Withdraw,-9.273885,46.144354,2025-01-17 23:54:43,23,4,25.19.84.191,2611.43,25,1
438bc172,a37559,3330.19,Payment,18.016559,66.028938,2025-03-01 08:42:03,8,5,40.64.219.211,4812.58,33,1
cb61a7eb,d3c8da,1845.86,Withdraw,151.176997,28.830779,2024-06-18 02:46:58,2,1,98.164.80.83,422.04,37,1
ac04aa55,134c9b,5176.19,Withdraw,83.82737,-24.355873,2025-03-03 19:28:14,19,0,13.108.23.155,793.59,39,1
0ff6d764,0e965d,1337.4,Payment,-6.019577,-7.359075,2024-12-25 03:49:57,3,2,212.38.65.155,1482.63,26,1
6973f52a,9c05a2,9906.53,Withdraw,-93.678409,30.983409,2025-02-16 10:39:39,10,6,198.232.5.20,3710.51,41,1
712c49cc,f5c1c4,3941.04,Withdraw,135.670111,14.918636,2024-11-01 20:50:49,20,4,221.152.14.86,50.07,21,0
0e98eb1f,65e35f,4099.82,Withdraw,-120.476745,-2.529853,2025-01-29 15:04:00,15,2,199.223.196.121,1192.13,15,0
7f226ac2,fc3321,9713.81,Payment,1.18055,11.009465,2024-03-30 11:15:01,11,5,122.163.1.126,2748.7,14,0
3f7ce2dd,95dc1b,623.81,Transfer,-85.110814,-42.76452,2024-11-16 03:33:05,3,5,198.241.24.182,3160.27,41,0
c65fb721,713ec3,1139.02,Withdraw,4.759488,82.151281,2024-08-13 15:06:05,15,1,55.128.112.100,2392.85,30,1
ce7828c5,05d820,7049.44,Payment,61.313959,-61.297273,2024-10-01 12:42:22,12,1,121.152.83.94,527.9,40,1
abd09292,a93798,1245.97,Transfer,-93.109391,29.681968,2025-02-24 20:00:02,20,0,89.36.246.139,539.41,34,1
4cc12ddb,2553e9,3462.54,Transfer,65.346521,-34.987899,2025-03-29 01:11:38,1,5,77.113.48.217,747.52,23,1
11f20a57,544736,6239.97,Transfer,-94.518815,-61.19788,2024-05-15 23:12:12,23,2,29.74.51.69,4247.24,9,1
b8963c7f,c1c5ea,8098.95,Withdraw,49.696189,-18.502975,2024-07-26 17:51:44,17,4,107.171.60.188,2890.85,14,1
7518a250,145b32,1060.36,Transfer,110.360329,-19.338517,2024-04-01 21:57:19,21,0,4.209.29.172,4387.15,22,1
c17d9e04,4857db,3074.98,Transfer,-51.948666,-40.229526,2025-02-06 11:03:08,11,3,13.143.221.139,3483.56,33,0
aa061ec2,47d131,743.77,Transfer,-48.6729,36.555377,2024-11-05 23:15:56,23,1,11.227.193.206,3511.27,36,0
10876089,00ce01,4908.55,Transfer,-63.163133,-87.281662,2024-06-01 18:55:20,18,5,51.70.245.29,4735.89,30,1
6a970839,03e8e7,7459.79,Transfer,-145.134372,56.993395,2025-01-03 00:04:09,0,4,54.25.88.38,2644.39,40,1
8461808e,0898a6,2992.16,Payment,-57.319459,-61.854418,2025-03-29 10:55:22,10,5,195.216.50.131,4885.67,5,1
06219664,328057,1807.22,Payment,109.713864,16.449429,2024-12-14 20:29:05,20,5,141.169.69.211,3830.18,46,0
947ab6c4,efae7e,991.33,Withdraw,49.210321,-58.354965,2024-07-04 12:47:38,12,3,15.60.63.84,4058.93,25,1
717ee761,dbc3f0,8557.74,Withdraw,147.803943,-72.865413,2024-11-13 13:14:50,13,2,25.210.114.186,592.99,24,1
a7eeed69,ed7db3,8589.05,Payment,-1.104208,-77.551571,2024-04-24 10:33:21,10,2,137.11.198.77,3183.94,9,1
3205bd30,ce0866,280.42,Payment,77.40906,-80.141994,2024-12-18 21:48:05,21,2,66.224.47.32,1385.66,48,0
d707eb49,d5ed92,3006.39,Withdraw,108.536863,-57.936841,2024-09-11 20:58:57,20,2,104.42.235.46,4331.31,31,0
8b3dab44,8cc06a,7172.61,Payment,-35.791814,38.325549,2024-08-25 17:34:30,17,6,109.254.9.129,1095.74,42,1
16e8c9a0,b11a64,7642.91,Withdraw,-129.093879,-67.758414,2024-11-20 12:34:43,12,2,92.182.255.178,1209.34,5,1
202c65c9,be6db3,4049.55,Payment,-18.958816,28.417904,2024-09-09 13:39:43,13,0,207.78.55.149,711.31,19,1
04e7a777,bbcf94,939.57,Payment,-25.547539,30.010154,2024-11-10 12:25:09,12,6,192.102.143.214,4821.62,7,1
487e9022,63b703,5392.53,Payment,119.093267,58.686366,2024-04-29 01:12:47,1,0,190.70.229.23,1572.77,27,1
3674b093,868468,1291.84,Withdraw,24.251154,11.09479,2024-07-12 12:10:18,12,4,7.82.90.6,4555.92,2,1
260cd6fb,370ad1,6975.27,Payment,-85.946245,34.545763,2024-10-12 20:22:00,20,5,31.198.13.49,884.33,40,1
ca0c039c,56eb9a,940.73,Withdraw,9.316276,-26.89565,2024-07-18 03:45:33,3,3,195.132.38.147,787.77,10,0
802b3626,9b9406,43.83,Withdraw,134.131065,67.079726,2024-06-17 04:13:37,4,0,158.94.48.113,4895.26,13,1
9ab1b618,a50a87,1976.67,Transfer,40.953779,-1.847256,2024-07-27 03:02:31,3,5,116.116.49.246,1510.72,41,1
ae6c3aea,4a6ee6,3565.53,Transfer,-106.677229,-21.909452,2024-10-11 10:23:36,10,4,222.55.61.114,140.73,4,1
ae63e575,4027b8,412.99,Withdraw,158.497518,-40.487233,2024-08-18 17:43:22,17,6,32.114.177.97,4849.43,49,0
ec6e025b,91354b,5575.73,Payment,86.598332,21.832657,2024-10-13 00:56:18,0,6,27.96.65.65,361.23,21,0
e5e08919,ffe2ff,7729.35,Payment,-110.479751,-80.438972,2024-09-25 17:48:18,17,2,34.195.31.144,1934.67,32,1
a5454694,f9b947,376.17,Payment,22.573191,34.449592,2024-12-05 05:05:22,5,3,92.88.230.177,4007.32,12,1
c679c99d,1606f7,7924.16,Transfer,104.022489,26.372425,2024-05-25 18:26:53,18,5,85.97.254.204,1609.92,18,1
fdf1cccd,67d591,5025.14,Withdraw,-50.818044,-73.951957,2025-01-20 21:13:52,21,0,149.57.124.45,3185.64,45,1
78c104a6,a8692d,1629.51,Transfer,118.79815,-83.736784,2025-03-26 10:48:30,10,2,151.101.64.214,3680.62,41,0
4a33af2d,526f4a,2063.0,Payment,-154.218698,67.57354,2025-02-17 13:54:28,13,0,212.20.175.244,1657.12,26,1
6f67cbda,0f3f26,4802.82,Transfer,123.765311,13.922741,2024-11-27 08:37:19,8,2,87.94.136.229,4082.73,27,0
28e42241,111be6,5786.2,Transfer,-7.376058,-12.304269,2024-08-29 00:34:28,0,3,74.230.216.170,264.95,7,0
49d798c6,4624b4,4400.41,Payment,-25.749193,72.782499,2024-10-25 03:04:48,3,4,60.26.199.222,1392.9,25,0
309bc06b,19b47b,6853.35,Withdraw,88.657616,37.200084,2024-08-27 07:16:21,7,1,148.164.111.227,1436.85,7,1
4d7a3c67,31f7d9,2153.17,Payment,-67.777781,5.931678,2024-06-18 19:01:12,19,1,102.124.240.228,1757.94,36,1
